"Time","Mur_Temp_toit_1.mean","Mur_Temp_toit_2.mean","Mur_Temp_toit_3.mean"
"2023-12-09-10",12.0183333333333,17.6641666666667,20.7941666666667
"2023-12-09-11",12.3033333333333,17.73,20.8033333333333
"2023-12-09-12",12.7408333333333,17.8991666666667,20.82
"2023-12-09-13",12.9441666666667,17.9816666666667,20.83
"2023-12-09-14",13.03,18.0233333333333,20.8575
"2023-12-09-15",13.0058333333333,18.0408333333333,20.855
"2023-12-09-16",13.0308333333333,18.0583333333333,20.8691666666667
"2023-12-09-17",13.0616666666667,18.0741666666667,20.8808333333333
"2023-12-09-18",13.0991666666667,18.11,20.8866666666667
"2023-12-09-19",13.2191666666667,18.1325,20.8716666666667
"2023-12-09-20",13.2933333333333,18.1608333333333,20.8841666666667
"2023-12-09-21",13.325,18.1825,20.89
"2023-12-09-22",13.2908333333333,18.18,20.8866666666667
"2023-12-09-23",13.1116666666667,18.1375,20.8841666666667
"2023-12-10-00",13.3166666666667,18.1625,20.8683333333333
"2023-12-10-01",14.3766666666667,18.4858333333333,20.9158333333333
"2023-12-10-02",14.7708333333333,18.6508333333333,20.9441666666667
"2023-12-10-03",14.725,18.6816666666667,20.9716666666667
"2023-12-10-04",14.32,18.5816666666667,20.9516666666667
"2023-12-10-05",13.9891666666667,18.49,20.9641666666667
"2023-12-10-06",13.5316666666667,18.3591666666667,20.9616666666667
"2023-12-10-07",13.1691666666667,18.2291666666667,20.9358333333333
"2023-12-10-08",12.6816666666667,18.0516666666667,20.9225
"2023-12-10-09",12.3641666666667,17.9133333333333,20.895
"2023-12-10-10",12.6341666666667,17.9525,20.885
"2023-12-10-11",13.4741666666667,18.2066666666667,20.925
"2023-12-10-12",14.3991666666667,18.5025,20.9816666666667
"2023-12-10-13",14.9591666666667,18.7466666666667,21.0433333333333
"2023-12-10-14",15.355,18.9383333333333,21.1116666666667
"2023-12-10-15",15.4075,19.0391666666667,21.1516666666667
"2023-12-10-16",15.1166666666667,18.9925,21.1583333333333
"2023-12-10-17",14.7533333333333,18.8875,21.1375
"2023-12-10-18",14.5091666666667,18.8016666666667,21.1075
"2023-12-10-19",14.3008333333333,18.7191666666667,21.0783333333333
"2023-12-10-20",14.1325,18.6425,21.05
"2023-12-10-21",13.9025,18.5375,21.0183333333333
"2023-12-10-22",13.7908333333333,18.45,20.9741666666667
"2023-12-10-23",13.67,18.3766666666667,20.9041666666667
"2023-12-11-00",13.5175,18.3116666666667,20.885
"2023-12-11-01",13.42,18.2308333333333,20.8325
"2023-12-11-02",13.2908333333333,18.16,20.78
"2023-12-11-03",13.2375,18.1175,20.7475
"2023-12-11-04",13.2483333333333,18.0958333333333,20.7191666666667
"2023-12-11-05",13.265,18.07,20.69
"2023-12-11-06",13.31,18.0575,20.6908333333333
"2023-12-11-07",13.39,18.075,20.6866666666667
"2023-12-11-08",13.4991666666667,18.1,20.6825
"2023-12-11-09",13.6541666666667,18.1508333333333,20.7125
"2023-12-11-10",13.9325,18.27,20.7741666666667
"2023-12-11-11",14.1825,18.3966666666667,20.8525
"2023-12-11-12",14.4166666666667,18.505,20.9025
"2023-12-11-13",14.6841666666667,18.6441666666667,20.9416666666667
"2023-12-11-14",14.9816666666667,18.755,20.96
"2023-12-11-15",15.145,18.8558333333333,21.0125
"2023-12-11-16",15.1975,18.9191666666667,21.0833333333333
"2023-12-11-17",15.1791666666667,18.96,21.1466666666667
"2023-12-11-18",15.1408333333333,18.9758333333333,21.1383333333333
"2023-12-11-19",15.1266666666667,18.9741666666667,21.0941666666667
"2023-12-11-20",15.1358333333333,18.955,21.03
"2023-12-11-21",15.0958333333333,18.9133333333333,20.9616666666667
"2023-12-11-22",15.0541666666667,18.8475,20.8933333333333
"2023-12-11-23",14.9816666666667,18.7858333333333,20.8091666666667
"2023-12-12-00",14.97,18.7383333333333,20.765
"2023-12-12-01",14.8558333333333,18.6641666666667,20.7108333333333
"2023-12-12-02",14.7091666666667,18.5625,20.6266666666667
"2023-12-12-03",14.675,18.5141666666667,20.58
"2023-12-12-04",14.5691666666667,18.4508333333333,20.5241666666667
"2023-12-12-05",14.3683333333333,18.35,20.4958333333333
"2023-12-12-06",14.1316666666667,18.245,20.4466666666667
"2023-12-12-07",14.0158333333333,18.17,20.41
"2023-12-12-08",14.0425,18.1475,20.3783333333333
"2023-12-12-09",14.1675,18.16,20.3541666666667
"2023-12-12-10",14.3658333333333,18.1891666666667,20.3133333333333
"2023-12-12-11",14.5516666666667,18.21,20.2741666666667
"2023-12-12-12",14.9033333333333,18.325,20.2441666666667
"2023-12-12-13",15.1616666666667,18.3816666666667,20.1983333333333
"2023-12-12-14",15.1333333333333,18.3825,20.1891666666667
"2023-12-12-15",15.055,18.3458333333333,20.155
"2023-12-12-16",14.9741666666667,18.3025,20.1308333333333
"2023-12-12-17",14.9183333333333,18.2625,20.095
"2023-12-12-18",14.8516666666667,18.2258333333333,20.09
"2023-12-12-19",14.7875,18.1983333333333,20.0858333333333
"2023-12-12-20",14.7641666666667,18.1766666666667,20.0383333333333
"2023-12-12-21",14.6883333333333,18.1375,20.0375
"2023-12-12-22",14.6541666666667,18.1175,20.0183333333333
"2023-12-12-23",14.5825,18.0691666666667,20.0033333333333
"2023-12-13-00",14.5783333333333,18.075,19.99
"2023-12-13-01",14.5008333333333,18.0333333333333,19.9808333333333
"2023-12-13-02",14.4275,17.995,19.975
"2023-12-13-03",14.3616666666667,17.9841666666667,19.9558333333333
"2023-12-13-04",14.2591666666667,17.9316666666667,19.95
"2023-12-13-05",14.1958333333333,17.8925,19.9466666666667
"2023-12-13-06",14.1125,17.8558333333333,19.9258333333333
"2023-12-13-07",14.055,17.8391666666667,19.925
"2023-12-13-08",14.0866666666667,17.835,19.9025
"2023-12-13-09",14.0483333333333,17.8191666666667,19.8983333333333
"2023-12-13-10",14.1616666666667,17.8366666666667,19.9058333333333
"2023-12-13-11",14.4641666666667,17.9433333333333,19.9325
"2023-12-13-12",14.5766666666667,18.01,19.9883333333333
"2023-12-13-13",14.6041666666667,18.0433333333333,20.0133333333333
"2023-12-13-14",14.6075,18.0683333333333,20.0316666666667
"2023-12-13-15",14.55,18.0775,20.055
"2023-12-13-16",14.3341666666667,18.0425,20.135
"2023-12-13-17",14.145,18.0066666666667,20.1633333333333
"2023-12-13-18",13.9891666666667,17.975,20.1791666666667
"2023-12-13-19",13.7958333333333,17.9133333333333,20.1875
"2023-12-13-20",13.3575,17.7908333333333,20.185
"2023-12-13-21",13.0325,17.6641666666667,20.1558333333333
"2023-12-13-22",12.7783333333333,17.5525,20.1191666666667
"2023-12-13-23",12.655,17.4975,20.1033333333333
"2023-12-14-00",12.5741666666667,17.4425,20.075
"2023-12-14-01",12.5216666666667,17.3975,20.0308333333333
"2023-12-14-02",12.43,17.3416666666667,20.0308333333333
"2023-12-14-03",12.3708333333333,17.2991666666667,20.0058333333333
"2023-12-14-04",12.3725,17.2883333333333,19.9725
"2023-12-14-05",12.2266666666667,17.2166666666667,19.9325
"2023-12-14-06",12.1475,17.1758333333333,19.9225
"2023-12-14-07",12.1983333333333,17.1708333333333,19.8883333333333
"2023-12-14-08",12.2283333333333,17.17,19.9
"2023-12-14-09",12.2575,17.155,19.8883333333333
"2023-12-14-10",12.555,17.2466666666667,19.9008333333333
"2023-12-14-11",13.125,17.45,19.925
"2023-12-14-12",13.4983333333333,17.5791666666667,19.9541666666667
"2023-12-14-13",13.8633333333333,17.7258333333333,20.0158333333333
"2023-12-14-14",14.125,17.88,20.15
"2023-12-14-15",14.09,17.9591666666667,20.2575
"2023-12-14-16",13.9033333333333,17.99,20.3608333333333
"2023-12-14-17",13.6916666666667,18.0066666666667,20.4466666666667
"2023-12-14-18",13.44,17.9658333333333,20.4625
"2023-12-14-19",13.2891666666667,17.9,20.4333333333333
"2023-12-14-20",13.1375,17.8233333333333,20.3733333333333
"2023-12-14-21",13.0575,17.7733333333333,20.335
"2023-12-14-22",12.9975,17.7408333333333,20.2891666666667
"2023-12-14-23",12.9241666666667,17.6766666666667,20.2258333333333
"2023-12-15-00",12.9008333333333,17.635,20.2008333333333
"2023-12-15-01",12.6525,17.5208333333333,20.1325
"2023-12-15-02",12.295,17.3825,20.0841666666667
"2023-12-15-03",11.7708333333333,17.18,20.0241666666667
"2023-12-15-04",11.3033333333333,16.9616666666667,19.9416666666667
"2023-12-15-05",10.8691666666667,16.7891666666667,19.8975
"2023-12-15-06",10.4233333333333,16.5825,19.8108333333333
"2023-12-15-07",10.0658333333333,16.4191666666667,19.7766666666667
"2023-12-15-08",9.8825,16.3016666666667,19.715
"2023-12-15-09",9.84333333333333,16.24,19.655
"2023-12-15-10",10.2658333333333,16.3025,19.6375
"2023-12-15-11",11.2991666666667,16.5866666666667,19.66
"2023-12-15-12",12.355,16.9466666666667,19.7233333333333
"2023-12-15-13",12.995,17.2016666666667,19.7966666666667
"2023-12-15-14",13.2325,17.3625,19.8466666666667
"2023-12-15-15",13.4933333333333,17.5233333333333,19.9033333333333
"2023-12-15-16",13.42,17.5641666666667,19.9366666666667
"2023-12-15-17",12.9975,17.4708333333333,19.9408333333333
"2023-12-15-18",12.3441666666667,17.2816666666667,19.9141666666667
"2023-12-15-19",11.7158333333333,17.0525,19.8733333333333
"2023-12-15-20",11.2375,16.8633333333333,19.8216666666667
"2023-12-15-21",10.765,16.685,19.76
"2023-12-15-22",10.4208333333333,16.5016666666667,19.7141666666667
"2023-12-15-23",10.0941666666667,16.3441666666667,19.6575
"2023-12-16-00",9.88416666666667,16.2316666666667,19.6208333333333
"2023-12-16-01",9.64,16.1058333333333,19.5708333333333
"2023-12-16-02",9.40916666666667,16.0033333333333,19.5241666666667
"2023-12-16-03",9.17083333333333,15.8916666666667,19.4825
"2023-12-16-04",9.09,15.7975,19.4516666666667
"2023-12-16-05",9.245,15.8425,19.4233333333333
"2023-12-16-06",9.26166666666667,15.8,19.42
"2023-12-16-07",9.01833333333333,15.7266666666667,19.3983333333333
"2023-12-16-08",9.15166666666667,15.7341666666667,19.39
"2023-12-16-09",9.4025,15.8391666666667,19.4183333333333
"2023-12-16-10",9.76166666666667,15.9641666666667,19.4525
"2023-12-16-11",10.3183333333333,16.1458333333333,19.5066666666667
"2023-12-16-12",11.2091666666667,16.4716666666667,19.6075
"2023-12-16-13",11.8566666666667,16.7133333333333,19.6658333333333
"2023-12-16-14",12.4591666666667,17.0108333333333,19.7758333333333
"2023-12-16-15",12.6133333333333,17.1525,19.8625
"2023-12-16-16",12.5533333333333,17.2233333333333,19.9175
"2023-12-16-17",12.1233333333333,17.1508333333333,19.9191666666667
"2023-12-16-18",11.8925,17.0691666666667,19.9116666666667
"2023-12-16-19",11.8216666666667,17.0525,19.9058333333333
"2023-12-16-20",11.3116666666667,16.8816666666667,19.8758333333333
"2023-12-16-21",10.6875,16.645,19.8141666666667
"2023-12-16-22",10.1583333333333,16.4608333333333,19.7766666666667
"2023-12-16-23",9.7075,16.2558333333333,19.7075
"2023-12-17-00",9.29916666666667,16.0633333333333,19.6558333333333
"2023-12-17-01",8.95833333333333,15.925,19.6058333333333
"2023-12-17-02",8.61916666666667,15.7525,19.5416666666667
"2023-12-17-03",8.47,15.6333333333333,19.495
"2023-12-17-04",8.33083333333333,15.5533333333333,19.4516666666667
"2023-12-17-05",8.0675,15.4391666666667,19.4041666666667
"2023-12-17-06",7.95833333333333,15.3558333333333,19.385
"2023-12-17-07",7.94666666666667,15.3316666666667,19.3625
"2023-12-17-08",7.82583333333333,15.27,19.3516666666667
"2023-12-17-09",7.8525,15.2608333333333,19.3333333333333
"2023-12-17-10",8.17166666666667,15.335,19.3675
"2023-12-17-11",9.03333333333333,15.6225,19.4191666666667
"2023-12-17-12",10.3508333333333,16.0641666666667,19.5258333333333
"2023-12-17-13",11.3216666666667,16.4791666666667,19.6441666666667
"2023-12-17-14",12.0583333333333,16.8116666666667,19.74
"2023-12-17-15",12.4466666666667,17.0583333333333,19.84
"2023-12-17-16",12.3325,17.1091666666667,19.9066666666667
"2023-12-17-17",11.72,16.9816666666667,19.9116666666667
"2023-12-17-18",11.1116666666667,16.8166666666667,19.9016666666667
"2023-12-17-19",10.6133333333333,16.6291666666667,19.8558333333333
"2023-12-17-20",10.115,16.4466666666667,19.8116666666667
"2023-12-17-21",9.735,16.285,19.7708333333333
"2023-12-17-22",9.35,16.1308333333333,19.7033333333333
"2023-12-17-23",9.10083333333333,15.9925,19.6625
"2023-12-18-00",8.76833333333333,15.8383333333333,19.6125
"2023-12-18-01",8.64083333333333,15.7433333333333,19.5591666666667
"2023-12-18-02",8.47833333333333,15.6558333333333,19.5183333333333
"2023-12-18-03",8.24833333333333,15.5416666666667,19.4725
"2023-12-18-04",8.04666666666667,15.4333333333333,19.435
"2023-12-18-05",7.9475,15.3733333333333,19.395
"2023-12-18-06",7.8325,15.3183333333333,19.38
"2023-12-18-07",7.71833333333333,15.2516666666667,19.37
"2023-12-18-08",7.64166666666667,15.2166666666667,19.3641666666667
"2023-12-18-09",7.77666666666667,15.2416666666667,19.3725
"2023-12-18-10",8.14833333333333,15.3608333333333,19.4008333333333
"2023-12-18-11",8.97916666666667,15.6358333333333,19.4408333333333
"2023-12-18-12",10.2575,16.0575,19.5466666666667
"2023-12-18-13",11.2391666666667,16.4658333333333,19.66
"2023-12-18-14",12.1858333333333,16.8508333333333,19.7658333333333
"2023-12-18-15",12.735,17.1558333333333,19.885
"2023-12-18-16",12.7466666666667,17.275,19.9816666666667
"2023-12-18-17",12.1491666666667,17.1758333333333,19.9991666666667
"2023-12-18-18",11.4341666666667,16.9883333333333,19.97
"2023-12-18-19",10.8975,16.8166666666667,19.9383333333333
"2023-12-18-20",10.3616666666667,16.6316666666667,19.91
"2023-12-18-21",9.9625,16.4233333333333,19.84
"2023-12-18-22",9.58833333333333,16.2466666666667,19.8033333333333
"2023-12-18-23",9.25583333333333,16.0875,19.7375
"2023-12-19-00",8.91166666666667,15.9425,19.6708333333333
"2023-12-19-01",8.75666666666667,15.835,19.6258333333333
"2023-12-19-02",8.52,15.7133333333333,19.5683333333333
"2023-12-19-03",8.32583333333333,15.6066666666667,19.5083333333333
"2023-12-19-04",8.09833333333333,15.49,19.4625
"2023-12-19-05",7.9225,15.3858333333333,19.4133333333333
"2023-12-19-06",7.72666666666667,15.285,19.3675
"2023-12-19-07",7.54916666666667,15.1975,19.34
"2023-12-19-08",7.53833333333333,15.1608333333333,19.3083333333333
"2023-12-19-09",7.705,15.1758333333333,19.3033333333333
"2023-12-19-10",8.0275,15.2783333333333,19.3266666666667
"2023-12-19-11",8.97416666666667,15.5775,19.385
"2023-12-19-12",10.5925,16.1533333333333,19.5108333333333
"2023-12-19-13",11.8066666666667,16.6191666666667,19.6491666666667
"2023-12-19-14",12.8683333333333,17.065,19.7925
"2023-12-19-15",13.51,17.4183333333333,19.93
"2023-12-19-16",13.2408333333333,17.4633333333333,19.9866666666667
"2023-12-19-17",12.49,17.3275,20.0191666666667
"2023-12-19-18",11.6908333333333,17.1008333333333,19.9883333333333
"2023-12-19-19",11.0816666666667,16.8783333333333,19.9408333333333
"2023-12-19-20",10.9908333333333,16.8108333333333,19.9125
"2023-12-19-21",10.9791666666667,16.7633333333333,19.8666666666667
"2023-12-19-22",10.8408333333333,16.6775,19.83
"2023-12-19-23",10.6008333333333,16.5808333333333,19.775
"2023-12-20-00",10.1708333333333,16.3825,19.6941666666667
"2023-12-20-01",9.92083333333333,16.2633333333333,19.65
"2023-12-20-02",9.8925,16.2066666666667,19.5983333333333
"2023-12-20-03",9.93166666666667,16.1975,19.5658333333333
"2023-12-20-04",10.1391666666667,16.1983333333333,19.5491666666667
"2023-12-20-05",10.23,16.245,19.5241666666667
"2023-12-20-06",10.1083333333333,16.1666666666667,19.51
"2023-12-20-07",10.1558333333333,16.1558333333333,19.4883333333333
"2023-12-20-08",10.2091666666667,16.19,19.485
"2023-12-20-09",10.3375,16.2283333333333,19.495
"2023-12-20-10",10.6175,16.32,19.495
"2023-12-20-11",11.1858333333333,16.4991666666667,19.52
"2023-12-20-12",11.57,16.6683333333333,19.5683333333333
"2023-12-20-13",11.805,16.7525,19.6116666666667
"2023-12-20-14",12.1358333333333,16.9,19.665
"2023-12-20-15",12.535,17.0666666666667,19.6958333333333
"2023-12-20-16",13.0241666666667,17.2758333333333,19.7625
"2023-12-20-17",12.9108333333333,17.285,19.8075
"2023-12-20-18",12.7608333333333,17.2758333333333,19.7975
"2023-12-20-19",12.6608333333333,17.2483333333333,19.8125
"2023-12-20-20",12.4591666666667,17.2091666666667,19.8116666666667
"2023-12-20-21",12.2375,17.1433333333333,19.81
"2023-12-20-22",11.5033333333333,16.92,19.7766666666667
"2023-12-20-23",10.935,16.7016666666667,19.745
"2023-12-21-00",10.7133333333333,16.5891666666667,19.7416666666667
"2023-12-21-01",10.6416666666667,16.5266666666667,19.7083333333333
"2023-12-21-02",10.6883333333333,16.5308333333333,19.7091666666667
"2023-12-21-03",10.6558333333333,16.5033333333333,19.6741666666667
"2023-12-21-04",10.6425,16.4758333333333,19.6625
"2023-12-21-05",10.3608333333333,16.3566666666667,19.6375
"2023-12-21-06",10.2758333333333,16.32,19.6158333333333
"2023-12-21-07",10.2458333333333,16.3058333333333,19.5908333333333
"2023-12-21-08",10.0708333333333,16.2008333333333,19.5533333333333
"2023-12-21-09",10.2691666666667,16.2508333333333,19.5883333333333
"2023-12-21-10",10.8083333333333,16.4183333333333,19.6683333333333
"2023-12-21-11",11.5225,16.7216666666667,19.79
"2023-12-21-12",11.7066666666667,16.8566666666667,19.9025
"2023-12-21-13",12.0925,17.0625,20.0425
"2023-12-21-14",12.1858333333333,17.1841666666667,20.145
"2023-12-21-15",12.1408333333333,17.2583333333333,20.2291666666667
"2023-12-21-16",12.2416666666667,17.385,20.365
"2023-12-21-17",12.1983333333333,17.425,20.36
"2023-12-21-18",12.1708333333333,17.4233333333333,20.305
"2023-12-21-19",12.1241666666667,17.3625,20.1975
"2023-12-21-20",12.0625,17.2941666666667,20.0525
"2023-12-21-21",12.0508333333333,17.2133333333333,19.9291666666667
"2023-12-21-22",11.8533333333333,17.0666666666667,19.8
"2023-12-21-23",12.0625,17.0425,19.7025
"2023-12-22-00",12.6241666666667,17.1758333333333,19.6658333333333
"2023-12-22-01",12.7466666666667,17.1766666666667,19.6291666666667
"2023-12-22-02",12.8608333333333,17.2041666666667,19.5791666666667
"2023-12-22-03",12.8116666666667,17.1616666666667,19.5483333333333
"2023-12-22-04",12.7291666666667,17.1183333333333,19.505
"2023-12-22-05",12.735,17.0916666666667,19.48
"2023-12-22-06",12.795,17.0908333333333,19.46
"2023-12-22-07",12.7775,17.0816666666667,19.4291666666667
"2023-12-22-08",12.7766666666667,17.0625,19.4191666666667
"2023-12-22-09",12.7758333333333,17.0475,19.3816666666667
"2023-12-22-10",12.9458333333333,17.0791666666667,19.375
"2023-12-22-11",13.235,17.175,19.3833333333333
"2023-12-22-12",13.5425,17.2666666666667,19.3808333333333
"2023-12-22-13",13.9191666666667,17.4,19.42
"2023-12-22-14",14.1216666666667,17.495,19.4358333333333
"2023-12-22-15",14.0708333333333,17.5075,19.4433333333333
"2023-12-22-16",13.8591666666667,17.4483333333333,19.4116666666667
"2023-12-22-17",13.6108333333333,17.3633333333333,19.3991666666667
"2023-12-22-18",13.4008333333333,17.315,19.39
"2023-12-22-19",13.2108333333333,17.2091666666667,19.3483333333333
"2023-12-22-20",13.1525,17.1833333333333,19.3375
"2023-12-22-21",13.0375,17.1075,19.3008333333333
"2023-12-22-22",12.9458333333333,17.0458333333333,19.2566666666667
"2023-12-22-23",12.8125,16.9875,19.2275
"2023-12-23-00",12.6208333333333,16.9108333333333,19.2
"2023-12-23-01",12.4725,16.8225,19.1633333333333
"2023-12-23-02",12.2475,16.7216666666667,19.1158333333333
