"Time","Mur_Temp_sud_1.mean","Mur_Temp_sud_2.mean","Mur_Temp_sud_3.mean"
"2023-11-18-17",17.425,16.6733333333333,16.4633333333333
"2023-11-18-18",17.6641666666667,16.8141666666667,16.1866666666667
"2023-11-18-19",17.7625,16.7825,15.8433333333333
"2023-11-18-20",17.7675,16.66,15.535
"2023-11-18-21",17.6966666666667,16.5041666666667,15.2616666666667
"2023-11-18-22",17.5883333333333,16.3358333333333,15.025
"2023-11-18-23",17.4633333333333,16.1608333333333,14.7925
"2023-11-19-00",17.34,15.9891666666667,14.5425
"2023-11-19-01",17.2208333333333,15.7983333333333,14.3183333333333
"2023-11-19-02",17.0675,15.6058333333333,14.0766666666667
"2023-11-19-03",16.9383333333333,15.41,13.805
"2023-11-19-04",16.7741666666667,15.2,13.5433333333333
"2023-11-19-05",16.635,15.005,13.2958333333333
"2023-11-19-06",16.475,14.7983333333333,13.0483333333333
"2023-11-19-07",16.3366666666667,14.6133333333333,12.8216666666667
"2023-11-19-08",16.2091666666667,14.4308333333333,12.6308333333333
"2023-11-19-09",16.0841666666667,14.2725,12.4808333333333
"2023-11-19-10",15.9916666666667,14.1683333333333,12.465
"2023-11-19-11",16.0108333333333,14.2533333333333,13.0841666666667
"2023-11-19-12",16.235,15.0408333333333,15.4841666666667
"2023-11-19-13",16.8175,16.4966666666667,18.3125
"2023-11-19-14",17.7716666666667,18.1575,20.7841666666667
"2023-11-19-15",18.8158333333333,19.6891666666667,22.3325
"2023-11-19-16",19.7483333333333,20.6175,22.3891666666667
"2023-11-19-17",20.4025,20.9791666666667,21.8966666666667
"2023-11-19-18",20.76,21.0291666666667,21.3591666666667
"2023-11-19-19",20.89,20.9091666666667,20.7875
"2023-11-19-20",20.865,20.6491666666667,20.1766666666667
"2023-11-19-21",20.7133333333333,20.3283333333333,19.5958333333333
"2023-11-19-22",20.5033333333333,19.9475,19.0225
"2023-11-19-23",20.2441666666667,19.5483333333333,18.4708333333333
"2023-11-20-00",19.9458333333333,19.155,17.9425
"2023-11-20-01",19.6266666666667,18.7475,17.445
"2023-11-20-02",19.32,18.3425,16.9858333333333
"2023-11-20-03",19.0141666666667,17.9641666666667,16.57
"2023-11-20-04",18.7208333333333,17.6208333333333,16.25
"2023-11-20-05",18.4475,17.3333333333333,16.0233333333333
"2023-11-20-06",18.2283333333333,17.0891666666667,15.8158333333333
"2023-11-20-07",18.0333333333333,16.8758333333333,15.6075
"2023-11-20-08",17.8508333333333,16.6733333333333,15.4325
"2023-11-20-09",17.7391666666667,16.5308333333333,15.3175
"2023-11-20-10",17.6375,16.4408333333333,15.3441666666667
"2023-11-20-11",17.6025,16.4708333333333,15.5741666666667
"2023-11-20-12",17.6175,16.5658333333333,15.8183333333333
"2023-11-20-13",17.6666666666667,16.6966666666667,16.0433333333333
"2023-11-20-14",17.8066666666667,16.8925,16.49
"2023-11-20-15",17.9708333333333,17.23,17.0325
"2023-11-20-16",18.1608333333333,17.4933333333333,17.2275
"2023-11-20-17",18.305,17.6216666666667,17.155
"2023-11-20-18",18.38,17.6241666666667,16.9583333333333
"2023-11-20-19",18.3725,17.555,16.7408333333333
"2023-11-20-20",18.3316666666667,17.445,16.53
"2023-11-20-21",18.2608333333333,17.3008333333333,16.3091666666667
"2023-11-20-22",18.1583333333333,17.1491666666667,16.0941666666667
"2023-11-20-23",18.0575,17.0108333333333,15.9175
"2023-11-21-00",17.9458333333333,16.8625,15.72
"2023-11-21-01",17.8275,16.705,15.5066666666667
"2023-11-21-02",17.7133333333333,16.5325,15.3075
"2023-11-21-03",17.5925,16.39,15.1366666666667
"2023-11-21-04",17.4733333333333,16.2283333333333,14.9366666666667
"2023-11-21-05",17.3533333333333,16.0525,14.6658333333333
"2023-11-21-06",17.2291666666667,15.8825,14.4833333333333
"2023-11-21-07",17.1141666666667,15.7416666666667,14.3758333333333
"2023-11-21-08",17.04,15.6425,14.2933333333333
"2023-11-21-09",17.0625,15.6025,14.2766666666667
"2023-11-21-10",17.1291666666667,15.6358333333333,14.4541666666667
"2023-11-21-11",17.2433333333333,15.7908333333333,14.6958333333333
"2023-11-21-12",17.3408333333333,15.9333333333333,14.8725
"2023-11-21-13",17.4891666666667,16.0758333333333,15.0366666666667
"2023-11-21-14",17.61,16.2233333333333,15.2041666666667
"2023-11-21-15",17.7633333333333,16.3816666666667,15.3725
"2023-11-21-16",17.86,16.535,15.5916666666667
"2023-11-21-17",17.9066666666667,16.6633333333333,15.6708333333333
"2023-11-21-18",17.9675,16.7025,15.6116666666667
"2023-11-21-19",18.005,16.6875,15.5308333333333
"2023-11-21-20",18.025,16.68,15.4591666666667
"2023-11-21-21",18.025,16.6625,15.4083333333333
"2023-11-21-22",18.025,16.6266666666667,15.3383333333333
"2023-11-21-23",18.01,16.59,15.2708333333333
"2023-11-22-00",17.98,16.5358333333333,15.2125
"2023-11-22-01",17.9533333333333,16.51,15.1725
"2023-11-22-02",17.94,16.4758333333333,15.1391666666667
"2023-11-22-03",17.9166666666667,16.4416666666667,15.0816666666667
"2023-11-22-04",17.8875,16.41,15.0341666666667
"2023-11-22-05",17.87,16.3783333333333,14.9941666666667
"2023-11-22-06",17.8575,16.3358333333333,14.9575
"2023-11-22-07",17.8375,16.3116666666667,14.935
"2023-11-22-08",17.8133333333333,16.2933333333333,14.9033333333333
"2023-11-22-09",17.8233333333333,16.2866666666667,14.9233333333333
"2023-11-22-10",17.8041666666667,16.3025,14.9858333333333
"2023-11-22-11",17.86,16.3758333333333,15.1958333333333
"2023-11-22-12",17.9408333333333,16.5641666666667,15.6608333333333
"2023-11-22-13",18.0491666666667,16.8733333333333,16.2833333333333
"2023-11-22-14",18.2258333333333,17.1458333333333,16.4883333333333
"2023-11-22-15",18.4083333333333,17.3141666666667,16.5575
"2023-11-22-16",18.5341666666667,17.4375,16.6208333333333
"2023-11-22-17",18.6108333333333,17.4975,16.5566666666667
"2023-11-22-18",18.6625,17.475,16.3791666666667
"2023-11-22-19",18.6391666666667,17.3875,16.1483333333333
"2023-11-22-20",18.5758333333333,17.2566666666667,15.8908333333333
"2023-11-22-21",18.4825,17.0833333333333,15.6183333333333
"2023-11-22-22",18.3683333333333,16.9158333333333,15.3808333333333
"2023-11-22-23",18.2491666666667,16.7375,15.2008333333333
"2023-11-23-00",18.1158333333333,16.5925,15.0325
"2023-11-23-01",18.0025,16.4466666666667,14.8691666666667
"2023-11-23-02",17.8975,16.3166666666667,14.7158333333333
"2023-11-23-03",17.7791666666667,16.1691666666667,14.5375
"2023-11-23-04",17.66,16.02,14.3583333333333
"2023-11-23-05",17.5625,15.8758333333333,14.1616666666667
"2023-11-23-06",17.4475,15.7141666666667,13.9691666666667
"2023-11-23-07",17.3341666666667,15.5608333333333,13.7641666666667
"2023-11-23-08",17.2566666666667,15.4125,13.565
"2023-11-23-09",17.195,15.2833333333333,13.3908333333333
"2023-11-23-10",17.1108333333333,15.1616666666667,13.2516666666667
"2023-11-23-11",17.025,15.0491666666667,13.1466666666667
"2023-11-23-12",16.925,14.96,13.1008333333333
"2023-11-23-13",16.8758333333333,14.9233333333333,13.1458333333333
"2023-11-23-14",16.8991666666667,14.9941666666667,13.5775
"2023-11-23-15",17.0608333333333,15.4225,14.7033333333333
"2023-11-23-16",17.3233333333333,16.0466666666667,15.6416666666667
"2023-11-23-17",17.4675,16.3791666666667,15.6308333333333
"2023-11-23-18",17.51,16.3458333333333,15.1925
"2023-11-23-19",17.4625,16.1591666666667,14.7475
"2023-11-23-20",17.34,15.9225,14.3716666666667
"2023-11-23-21",17.1908333333333,15.6833333333333,14.0358333333333
"2023-11-23-22",17.045,15.4566666666667,13.7666666666667
"2023-11-23-23",16.8775,15.2525,13.56
"2023-11-24-00",16.7491666666667,15.08,13.3908333333333
"2023-11-24-01",16.6341666666667,14.9341666666667,13.225
"2023-11-24-02",16.5341666666667,14.8008333333333,13.1
"2023-11-24-03",16.4458333333333,14.6925,12.9875
"2023-11-24-04",16.3741666666667,14.59,12.8816666666667
"2023-11-24-05",16.3133333333333,14.5033333333333,12.7833333333333
"2023-11-24-06",16.2416666666667,14.4141666666667,12.6641666666667
"2023-11-24-07",16.185,14.3258333333333,12.5375
"2023-11-24-08",16.1258333333333,14.2166666666667,12.3658333333333
"2023-11-24-09",16.06,14.1091666666667,12.2391666666667
"2023-11-24-10",15.9991666666667,14.04,12.245
"2023-11-24-11",15.9725,14.0883333333333,12.6025
"2023-11-24-12",16.0541666666667,14.3608333333333,13.2808333333333
"2023-11-24-13",16.2375,14.6941666666667,13.8266666666667
"2023-11-24-14",16.4425,15.24,15.0541666666667
"2023-11-24-15",16.7916666666667,15.9008333333333,15.9375
"2023-11-24-16",17.1516666666667,16.3975,16.2583333333333
"2023-11-24-17",17.431,16.643,16.212
"2023-11-24-18",NA,NA,NA
"2023-11-24-19",NA,NA,NA
"2023-11-24-20",NA,NA,NA
"2023-11-24-21",NA,NA,NA
"2023-11-24-22",NA,NA,NA
"2023-11-24-23",NA,NA,NA
"2023-11-25-00",NA,NA,NA
"2023-11-25-01",NA,NA,NA
"2023-11-25-02",NA,NA,NA
"2023-11-25-03",NA,NA,NA
"2023-11-25-04",NA,NA,NA
"2023-11-25-05",NA,NA,NA
"2023-11-25-06",NA,NA,NA
"2023-11-25-07",NA,NA,NA
"2023-11-25-08",NA,NA,NA
"2023-11-25-09",NA,NA,NA
"2023-11-25-10",NA,NA,NA
"2023-11-25-11",NA,NA,NA
"2023-11-25-12",NA,NA,NA
"2023-11-25-13",NA,NA,NA
"2023-11-25-14",17.4825,17.3475,18.585
"2023-11-25-15",17.9341666666667,17.8966666666667,18.955
"2023-11-25-16",18.4766666666667,18.4583333333333,19.0191666666667
"2023-11-25-17",18.8225,18.5825,18.4366666666667
"2023-11-25-18",18.9625,18.415,17.6666666666667
"2023-11-25-19",18.9316666666667,18.0866666666667,16.9191666666667
"2023-11-25-20",18.755,17.6858333333333,16.2275
"2023-11-25-21",18.4908333333333,17.245,15.5825
"2023-11-25-22",18.1816666666667,16.7916666666667,14.995
"2023-11-25-23",17.8641666666667,16.3441666666667,14.4591666666667
"2023-11-26-00",17.5533333333333,15.9308333333333,13.9416666666667
"2023-11-26-01",17.245,15.5241666666667,13.4641666666667
"2023-11-26-02",16.9633333333333,15.1208333333333,12.9983333333333
"2023-11-26-03",16.7016666666667,14.7683333333333,12.5791666666667
"2023-11-26-04",16.4466666666667,14.4241666666667,12.195
"2023-11-26-05",16.1958333333333,14.1083333333333,11.8391666666667
"2023-11-26-06",15.9733333333333,13.8133333333333,11.5
"2023-11-26-07",15.7566666666667,13.5258333333333,11.1858333333333
"2023-11-26-08",15.5575,13.2616666666667,10.8975
"2023-11-26-09",15.37,13.0333333333333,10.6608333333333
"2023-11-26-10",15.2075,12.8558333333333,10.5691666666667
"2023-11-26-11",15.1683333333333,12.865,11.1183333333333
"2023-11-26-12",15.3608333333333,13.61,13.4958333333333
"2023-11-26-13",15.91,15.0108333333333,16.2725
"2023-11-26-14",16.7466666666667,16.6075,18.6258333333333
"2023-11-26-15",17.665,18.0091666666667,19.9741666666667
"2023-11-26-16",18.4741666666667,18.8358333333333,20.01
"2023-11-26-17",19.0283333333333,19.0875,19.3625
"2023-11-26-18",19.3008333333333,18.9658333333333,18.4766666666667
"2023-11-26-19",19.3133333333333,18.6408333333333,17.6191666666667
"2023-11-26-20",19.14,18.2041666666667,16.8458333333333
"2023-11-26-21",18.8816666666667,17.725,16.1141666666667
"2023-11-26-22",18.5583333333333,17.2491666666667,15.47
"2023-11-26-23",18.2291666666667,16.7633333333333,14.8858333333333
"2023-11-27-00",17.9075,16.3316666666667,14.3766666666667
"2023-11-27-01",17.5933333333333,15.9166666666667,13.955
"2023-11-27-02",17.3183333333333,15.5683333333333,13.5941666666667
"2023-11-27-03",17.065,15.2516666666667,13.2791666666667
"2023-11-27-04",16.8341666666667,14.9766666666667,12.9741666666667
"2023-11-27-05",16.6208333333333,14.7166666666667,12.7166666666667
"2023-11-27-06",16.43,14.4891666666667,12.4816666666667
"2023-11-27-07",16.2633333333333,14.2758333333333,12.2708333333333
"2023-11-27-08",16.1141666666667,14.0875,12.0983333333333
"2023-11-27-09",15.9933333333333,13.9558333333333,11.9883333333333
"2023-11-27-10",15.8225,13.8575,12.03
"2023-11-27-11",15.7725,13.8491666666667,12.1433333333333
"2023-11-27-12",15.8175,13.8875,12.2333333333333
"2023-11-27-13",15.8625,13.945,12.3083333333333
"2023-11-27-14",15.92,13.9983333333333,12.3575
"2023-11-27-15",15.9883333333333,14.0616666666667,12.4191666666667
"2023-11-27-16",16.055,14.1208333333333,12.4475
"2023-11-27-17",16.1041666666667,14.16,12.4575
"2023-11-27-18",16.1583333333333,14.1833333333333,12.455
"2023-11-27-19",16.2058333333333,14.2066666666667,12.435
"2023-11-27-20",16.23,14.2066666666667,12.4225
"2023-11-27-21",16.25,14.225,12.4175
"2023-11-27-22",16.26,14.225,12.425
"2023-11-27-23",16.2625,14.245,12.4375
"2023-11-28-00",16.2783333333333,14.25,12.455
"2023-11-28-01",16.2766666666667,14.2675,12.4666666666667
"2023-11-28-02",16.2733333333333,14.265,12.4508333333333
"2023-11-28-03",16.265,14.2425,12.3916666666667
"2023-11-28-04",16.2575,14.21,12.3375
"2023-11-28-05",16.24,14.1941666666667,12.325
"2023-11-28-06",16.225,14.1625,12.28
"2023-11-28-07",16.1983333333333,14.14,12.26
"2023-11-28-08",16.2066666666667,14.14,12.29
"2023-11-28-09",16.27,14.1633333333333,12.335
"2023-11-28-10",16.3083333333333,14.2208333333333,12.445
"2023-11-28-11",16.3341666666667,14.3458333333333,12.8158333333333
"2023-11-28-12",16.4125,14.6191666666667,13.3816666666667
"2023-11-28-13",16.5483333333333,14.8525,13.5741666666667
"2023-11-28-14",16.6708333333333,15.0041666666667,13.7516666666667
"2023-11-28-15",16.8141666666667,15.1941666666667,14.0033333333333
"2023-11-28-16",16.9275,15.335,14.0775
"2023-11-28-17",16.9758333333333,15.4025,14.0408333333333
"2023-11-28-18",17.0033333333333,15.395,13.9216666666667
"2023-11-28-19",17.0133333333333,15.325,13.7716666666667
"2023-11-28-20",16.98,15.2625,13.6275
"2023-11-28-21",16.9525,15.1733333333333,13.495
"2023-11-28-22",16.9033333333333,15.0816666666667,13.3508333333333
"2023-11-28-23",16.8483333333333,14.9908333333333,13.2058333333333
"2023-11-29-00",16.7875,14.8808333333333,13.045
"2023-11-29-01",16.7333333333333,14.7766666666667,12.9141666666667
"2023-11-29-02",16.67,14.6975,12.83
"2023-11-29-03",16.6125,14.62,12.745
"2023-11-29-04",16.5575,14.5358333333333,12.6566666666667
"2023-11-29-05",16.5075,14.4708333333333,12.575
"2023-11-29-06",16.4566666666667,14.4125,12.5091666666667
"2023-11-29-07",16.4175,14.3383333333333,12.44
"2023-11-29-08",16.3691666666667,14.2933333333333,12.375
"2023-11-29-09",16.3408333333333,14.255,12.3666666666667
"2023-11-29-10",16.3225,14.2525,12.4416666666667
"2023-11-29-11",16.3663636363636,14.3327272727273,12.8
"2023-11-29-12",16.5641666666667,14.8916666666667,14.5008333333333
"2023-11-29-13",16.975,16.0016666666667,16.8008333333333
"2023-11-29-14",17.7191666666667,17.385,19.0158333333333
"2023-11-29-15",18.5833333333333,18.7683333333333,20.6716666666667
"2023-11-29-16",19.3966666666667,19.7266666666667,21.0166666666667
"2023-11-29-17",19.9766666666667,20.0491666666667,20.3766666666667
"2023-11-29-18",20.2408333333333,19.9575,19.5475
"2023-11-29-19",20.2741666666667,19.6716666666667,18.8058333333333
"2023-11-29-20",20.14,19.3041666666667,18.1391666666667
"2023-11-29-21",19.9033333333333,18.9191666666667,17.5708333333333
"2023-11-29-22",19.6408333333333,18.5333333333333,17.09
"2023-11-29-23",19.3608333333333,18.1566666666667,16.65
"2023-11-30-00",19.085,17.8083333333333,16.2375
"2023-11-30-01",18.8191666666667,17.4633333333333,15.8683333333333
"2023-11-30-02",18.5775,17.1433333333333,15.4841666666667
"2023-11-30-03",18.3308333333333,16.8366666666667,15.1133333333333
"2023-11-30-04",18.1166666666667,16.545,14.7883333333333
"2023-11-30-05",17.9241666666667,16.2916666666667,14.5033333333333
"2023-11-30-06",17.7225,16.0333333333333,14.2358333333333
"2023-11-30-07",17.5533333333333,15.8158333333333,14.0316666666667
"2023-11-30-08",17.4291666666667,15.6441666666667,13.8741666666667
"2023-11-30-09",17.3616666666667,15.5308333333333,13.775
"2023-11-30-10",17.3175,15.4533333333333,13.73
"2023-11-30-11",17.2783333333333,15.42,13.7416666666667
"2023-11-30-12",17.295,15.4325,13.8308333333333
"2023-11-30-13",17.3075,15.4808333333333,13.915
"2023-11-30-14",17.3633333333333,15.5391666666667,14.025
"2023-11-30-15",17.415,15.6241666666667,14.1416666666667
"2023-11-30-16",17.4558333333333,15.7,14.2341666666667
"2023-11-30-17",17.3683333333333,15.7208333333333,14.27
"2023-11-30-18",17.2533333333333,15.7,14.2725
"2023-11-30-19",17.17,15.6658333333333,14.2475
"2023-11-30-20",17.0975,15.6183333333333,14.245
"2023-11-30-21",17.0475,15.5816666666667,14.2325
"2023-11-30-22",17.0241666666667,15.5658333333333,14.2375
"2023-11-30-23",17.0166666666667,15.5433333333333,14.2275
"2023-12-01-00",17.0033333333333,15.5275,14.2225
"2023-12-01-01",16.9966666666667,15.5275,14.2066666666667
"2023-12-01-02",16.99,15.51,14.2033333333333
"2023-12-01-03",16.9833333333333,15.5175,14.1933333333333
"2023-12-01-04",16.9966666666667,15.5091666666667,14.18
"2023-12-01-05",16.99,15.4933333333333,14.1675
"2023-12-01-06",16.9775,15.4866666666667,14.1625
"2023-12-01-07",16.975,15.4733333333333,14.15
"2023-12-01-08",16.9575,15.4633333333333,14.145
"2023-12-01-09",16.9575,15.4733333333333,14.155
"2023-12-01-10",16.9625,15.4766666666667,14.1475
"2023-12-01-11",16.97,15.47,14.1525
"2023-12-01-12",16.965,15.4675,14.1675
"2023-12-01-13",16.955,15.4833333333333,14.18
"2023-12-01-14",16.955,15.48,14.1625
"2023-12-01-15",16.9425,15.4583333333333,14.0908333333333
"2023-12-01-16",16.9241666666667,15.4225,14.0216666666667
"2023-12-01-17",16.9025,15.3625,13.9266666666667
"2023-12-01-18",16.8508333333333,15.2883333333333,13.7916666666667
"2023-12-01-19",16.8008333333333,15.18,13.6241666666667
"2023-12-01-20",16.7125,15.0633333333333,13.4308333333333
"2023-12-01-21",16.6216666666667,14.9241666666667,13.2008333333333
"2023-12-01-22",16.5133333333333,14.7533333333333,12.935
"2023-12-01-23",16.3841666666667,14.5558333333333,12.68
"2023-12-02-00",16.2575,14.3691666666667,12.435
"2023-12-02-01",16.12,14.1833333333333,12.2266666666667
"2023-12-02-02",16.0025,14.0166666666667,12.0516666666667
"2023-12-02-03",15.8816666666667,13.8708333333333,11.8758333333333
"2023-12-02-04",15.7783333333333,13.7391666666667,11.7475
"2023-12-02-05",15.6825,13.6183333333333,11.6225
"2023-12-02-06",15.6108333333333,13.5208333333333,11.5308333333333
"2023-12-02-07",15.5408333333333,13.43,11.4366666666667
"2023-12-02-08",15.48,13.3483333333333,11.3408333333333
"2023-12-02-09",15.42,13.2641666666667,11.2683333333333
"2023-12-02-10",15.3866666666667,13.23,11.2683333333333
"2023-12-02-11",15.3733333333333,13.2325,11.3875
"2023-12-02-12",15.39,13.3175,11.6016666666667
"2023-12-02-13",15.4358333333333,13.4208333333333,11.8133333333333
"2023-12-02-14",15.5008333333333,13.5933333333333,12.1
"2023-12-02-15",15.5841666666667,13.7183333333333,12.1675
"2023-12-02-16",15.635,13.7425,12.0866666666667
"2023-12-02-17",15.6566666666667,13.7133333333333,11.9116666666667
"2023-12-02-18",15.6358333333333,13.64,11.7425
"2023-12-02-19",15.5966666666667,13.5275,11.57
"2023-12-02-20",15.5441666666667,13.425,11.4091666666667
"2023-12-02-21",15.4625,13.3233333333333,11.2758333333333
